train_accuracy,train_loss,val_accuracy,val_loss
0.4060296474358974,1.6086016865877004,0.5365584935897436,1.2933855148462148
0.5595953525641025,1.2260329154821543,0.6248998397435898,1.0566835334667792
0.6192708333333333,1.0612832971108266,0.6695713141025641,0.9420641355025463
0.6556891025641025,0.9682261453225063,0.6999198717948718,0.8704542227280445
0.6782852564102564,0.9048130437349662,0.7141426282051282,0.8217499500665909
0.6997195512820513,0.8509700412933643,0.7254607371794872,0.7933674171949044
0.7132011217948718,0.8166295740848932,0.7378806089743589,0.7545672357082367
0.7217347756410256,0.7900516885977525,0.7450921474358975,0.7385575908880967
0.73203125,0.7642255109854234,0.7409855769230769,0.733306769377146
0.7402644230769231,0.7446090710468781,0.7515024038461539,0.7177961350251467
0.7441706730769231,0.7326123089362413,0.7571113782051282,0.7079314188315318
0.7502804487179487,0.7143267177618466,0.7605168269230769,0.6905013284622095
0.7538261217948717,0.7048861386684271,0.7661258012820513,0.6873188500220959
0.7586939102564103,0.6911674990867958,0.7717347756410257,0.6661583643693191
0.7618790064102564,0.6829617543862416,0.7708333333333334,0.6649742470337794
0.765625,0.675160746773084,0.7640224358974359,0.6895970950524012
0.769150641025641,0.6644393233916699,0.7748397435897436,0.6491779811107196
0.7707732371794872,0.6581347411259627,0.7758413461538461,0.6561687321234972
0.7728966346153846,0.6473573837524805,0.7755408653846154,0.6538841269719295
0.775821314102564,0.6458961792481251,0.7604166666666666,0.6910112645381536
0.780108173076923,0.637335173594646,0.785957532051282,0.625589920160098
0.7828525641025641,0.6273197443057329,0.7830528846153846,0.6329273016024859
0.7810096153846153,0.6272935999509616,0.7848557692307693,0.6265437602996826
0.7838341346153846,0.6288110101834322,0.7869591346153846,0.6279879281154046
0.7860376602564103,0.6167404632537793,0.7840544871794872,0.6244099059930215
0.7865985576923077,0.6143196838024335,0.7864583333333334,0.6182974103169564
0.7897235576923077,0.6050383414977636,0.7892628205128205,0.6035048682720233
0.7893629807692307,0.6071209818124771,0.7900641025641025,0.6082730151903935
0.7909054487179488,0.5985861692673121,0.7916666666666666,0.6081735205191833
0.7914262820512821,0.601845493224951,0.7846554487179487,0.6201096922159195
0.7897035256410256,0.5982904364665349,0.7923677884615384,0.6000796739871685
0.7956129807692308,0.5916603206059872,0.7867588141025641,0.6189907575264956
0.7946314102564103,0.592069096213732,0.7990785256410257,0.5951747191257966
0.7948717948717948,0.587295701335638,0.7925681089743589,0.6097610283356446
0.7995192307692308,0.5824093885910817,0.7970753205128205,0.5949271699556937
0.7991786858974359,0.5815506798334611,0.7939703525641025,0.5986801091677103
0.7952123397435897,0.5856996896175238,0.7944711538461539,0.600258618975297
0.7985977564102564,0.5821698447068532,0.7918669871794872,0.6005706626635331
0.8000801282051282,0.5767236448251284,0.7987780448717948,0.6007877187086985
0.8012419871794871,0.5711095222295859,0.7903645833333334,0.6033474317727945
0.8030448717948718,0.5722279273546659,0.7879607371794872,0.6196089253211633
0.8011418269230769,0.5751215082712663,0.7956730769230769,0.5906877926526926
0.802744391025641,0.5681168486674627,0.7940705128205128,0.6005703707536062
0.8058894230769231,0.5636605576826976,0.7920673076923077,0.5984073266004905
0.8052884615384616,0.5635125810519243,0.7909655448717948,0.6098579447238873
0.805068108974359,0.5635961450063265,0.8039863782051282,0.5822636118301978
0.8043669871794872,0.5658393652011187,0.7975761217948718,0.5955148813052055
0.8064903846153846,0.5601313955508745,0.8043870192307693,0.5858081567745942
0.8034254807692308,0.5643853639945006,0.7958733974358975,0.587725974046267
0.8052884615384616,0.5607258571264071,0.8061899038461539,0.5741301312660559
0.8066706730769231,0.5561844444427735,0.8039863782051282,0.5849214543898901
0.8068910256410257,0.5579497603269724,0.7988782051282052,0.5871412612688847
0.8108373397435897,0.5504890392988157,0.8018830128205128,0.5846348427809201
0.8089943910256411,0.5526354871499233,0.8008814102564102,0.5900202634242865
0.8073116987179487,0.5515507928071878,0.8094951923076923,0.5756101516576914
0.8084535256410257,0.5566670258075763,0.8033854166666666,0.570606781122012
0.8084935897435898,0.5500394572814306,0.8035857371794872,0.5637285323479236
0.8096354166666667,0.5485260887787893,0.7971754807692307,0.6068830096568817
0.8115384615384615,0.5466178699945792,0.7964743589743589,0.6001246445454084
0.8120993589743589,0.5423274931999353,0.8037860576923077,0.5802098569961694
0.8126802884615385,0.5397096337416233,0.7958733974358975,0.6060806493728589
0.8124198717948717,0.541352276618664,0.8229166666666666,0.5326182677959784
0.813301282051282,0.5362819720537234,0.8136017628205128,0.5556283795680755
0.8120793269230769,0.5408437584455197,0.8108974358974359,0.5602260167017962
0.8141826923076924,0.5359542879538658,0.807792467948718,0.5666271963944802
0.8135616987179487,0.536042219094741,0.8021834935897436,0.5864289597823069
0.8149639423076923,0.5358550821359341,0.8067908653846154,0.5782856788390722
0.8131410256410256,0.5392685754176898,0.8080929487179487,0.5608260620098847
0.8158253205128205,0.5350829955859062,0.8005809294871795,0.5785229721894631
0.8149238782051282,0.5337455822107119,0.8011818910256411,0.591071551044782
0.8145633012820512,0.5356593420108159,0.8029847756410257,0.5862636271959696
0.8173677884615385,0.5308540975436186,0.8101963141025641,0.5582287116692617
0.8146434294871795,0.5323089629411697,0.8004807692307693,0.5816055838114176
0.8173477564102564,0.5241040104474777,0.809395032051282,0.5639063127529926
0.8151041666666666,0.5321007836323518,0.8101963141025641,0.5590320240992767
0.8169270833333333,0.5264795622000328,0.8079927884615384,0.5755744618483079
0.818369391025641,0.5256048034398983,0.8182091346153846,0.5420431506175262
0.8181089743589743,0.5257603355707267,0.8033854166666666,0.5781462242205938
0.8177684294871795,0.5265106139274743,0.8069911858974359,0.5647842780901835
0.8188902243589744,0.5245617847412061,0.8074919871794872,0.5649400468056018
0.8176282051282051,0.5241203036063756,0.8126001602564102,0.5531112330082135
0.8211338141025641,0.5217194820061708,0.8003806089743589,0.5746545038926296
0.818349358974359,0.5242917185410475,0.8071915064102564,0.5606736991650019
0.818729967948718,0.5236005769326136,0.8109975961538461,0.5599600707109158
0.8176682692307692,0.5265380005041759,0.8057892628205128,0.5761844286551843
0.8191907051282051,0.5218409928755883,0.8088942307692307,0.5608676366316967
0.821073717948718,0.5175001670916876,0.80859375,0.5718972423137763
0.8184294871794872,0.5263125542646799,0.8130008012820513,0.5577572404574125
0.8205528846153847,0.5158920725186665,0.8046875,0.5705646532468307
0.8185697115384616,0.5202610704379204,0.8029847756410257,0.5733172381535555
0.8205528846153847,0.5161263659214362,0.8021834935897436,0.5722606224127305
0.821875,0.5182481406590878,0.807792467948718,0.5679724919490325
0.8243389423076923,0.5126339803139369,0.8024839743589743,0.5783034333815942
0.8192307692307692,0.5191919568257454,0.809395032051282,0.5578112193407156
0.8216145833333334,0.5160224559979562,0.8004807692307693,0.5907769825978156
0.8203525641025641,0.5139191318780948,0.8131009615384616,0.5566043571019784
0.8185697115384616,0.5219929529306216,0.8091947115384616,0.5501104130958899
0.8221754807692307,0.5127342509153562,0.8119991987179487,0.5581599401357846
0.8193108974358975,0.5174088478852541,0.8065905448717948,0.5720571199288735
0.8210336538461539,0.513986828770393,0.8147035256410257,0.542890347349338
0.8502604166666666,0.4300501353847675,0.8387419871794872,0.4791549856846149
0.8599158653846154,0.4024841903111874,0.8405448717948718,0.47993991294732463
0.8635216346153847,0.39339547065588143,0.839042467948718,0.4745833858465537
0.865224358974359,0.38644625896062607,0.8389423076923077,0.46989265428139615
0.8677083333333333,0.37967298202789745,0.8401442307692307,0.470848455452002
0.8682892628205128,0.37665940125783287,0.83984375,0.4723224263542738
0.8692908653846154,0.37245266131865673,0.8386418269230769,0.4724742135940454
0.8702524038461539,0.37045179853836696,0.8397435897435898,0.4729945787634605
0.8729567307692307,0.36453907363689864,0.8377403846153846,0.47485505483853513
0.8744190705128205,0.36352562999878174,0.8393429487179487,0.472729073312038
0.8732572115384616,0.36112046769032113,0.8402443910256411,0.4709581916148846
0.8740985576923077,0.360147795577844,0.8405448717948718,0.47313135805038303
0.8738982371794872,0.3584386937129192,0.8389423076923077,0.47171587764452666
0.8763221153846154,0.35716705070092125,0.8416466346153846,0.4721947885476626
0.876963141025641,0.35496379152322427,0.8400440705128205,0.4745837935270407
0.8750200320512821,0.358252025109071,0.8423477564102564,0.468505543202926
0.8749599358974359,0.3542747948032159,0.8423477564102564,0.4710183235315176
0.8757211538461539,0.35076815868035344,0.83984375,0.47453652704373384
0.875380608974359,0.353057620426019,0.8388421474358975,0.48029805414187604
0.8771434294871795,0.34994818701958047,0.8389423076923077,0.47675492366154987
0.876181891025641,0.35399846579784,0.8386418269230769,0.4775606443484624
0.8780649038461539,0.3492695920742475,0.8383413461538461,0.471352440615495
0.8785657051282051,0.3474038342634837,0.8404447115384616,0.4763456302193495
0.8783453525641025,0.34801714825324526,0.8393429487179487,0.4723772011124171
0.8809094551282052,0.3424687808522811,0.844551282051282,0.4640186050763497
0.8803886217948718,0.3415298783244231,0.8396434294871795,0.4784742880326051
0.880088141025641,0.3424582722095343,0.8395432692307693,0.4697453593596434
0.8793068910256411,0.34507471728019223,0.8397435897435898,0.46685100079346925
0.8819511217948718,0.3395917493945513,0.8408453525641025,0.47746424568005097
0.8791866987179487,0.34353345517928785,0.8403445512820513,0.4728785115174758
0.8823918269230769,0.3382751610416632,0.8399439102564102,0.48068123291700315
0.8817908653846154,0.3393193004223017,0.8408453525641025,0.473132607455437
0.8813701923076923,0.33626928535791545,0.8387419871794872,0.4790943394868802
0.8826121794871795,0.3373080802651552,0.8380408653846154,0.48235224875120014
0.8819511217948718,0.3389441233796951,0.8394431089743589,0.4738363029483037
0.8809294871794872,0.3376829541264436,0.8386418269230769,0.4831180007029802
0.88203125,0.33831928819417956,0.8395432692307693,0.47949223869886154
0.8825320512820513,0.3355980575466767,0.8376402243589743,0.487557379863201
0.8826923076923077,0.3352143774812038,0.8403445512820513,0.4851740885239381
0.8815104166666666,0.336586734919976,0.8399439102564102,0.4828896927527892
0.88359375,0.3319049473756399,0.8378405448717948,0.48501439831959897
0.8842347756410256,0.33349680808874277,0.8391426282051282,0.47983812941954684
0.8820913461538461,0.3347913771867752,0.8403445512820513,0.4848858140982114
0.8818509615384615,0.3318685716543442,0.8385416666666666,0.48857169999526096
0.8840544871794872,0.33238333689096644,0.8386418269230769,0.4818900900009351
0.8829326923076923,0.3332962332245631,0.8401442307692307,0.4816627200597372
0.885196314102564,0.33162654030781524,0.84375,0.4727674669180161
0.8824719551282051,0.3339732029881233,0.8414463141025641,0.48320051607413167
0.8848958333333333,0.3279914074601271,0.8379407051282052,0.4885576168696086
0.8838341346153846,0.33005663699064497,0.8405448717948718,0.4878626011120967
0.8822916666666667,0.3315384221000549,0.8404447115384616,0.4811239143212636
0.8857972756410256,0.328709619358564,0.8386418269230769,0.4896936152990048
0.8841546474358974,0.32974244959843463,0.8410456730769231,0.49283777062709516
0.8835136217948718,0.3300212908249635,0.8401442307692307,0.49112041141742313
